day,direction,triggered_by,rank_tier,entry_price,exit_price,pnl_usd,lots,exit_reason,hold_secs,is_inv
2024-05-24,1,ifvg,,2327.515,2327.345,-0.05666666666669092,0.0033333333333333335,inv,0.0,False
2024-05-24,1,ifvg,,2327.665,2327.345,-0.10666666666672125,0.0033333333333333335,inv,0.0,False
2024-05-24,-1,inv,,2327.185,2327.685,-0.5,0.01,inv,88.0,True
2024-05-24,1,fvg,,2329.095,2330.0809550561794,0.3286516853931971,0.0033333333333333335,tp,67.0,False
2024-05-24,1,fvg,,2328.705,2329.1979775280897,0.16432584269659856,0.0033333333333333335,tp,70.0,False
2024-05-24,1,fvg,,2329.528,2329.2458750897345,-0.09404163675511276,0.0033333333333333335,sl,42.0,False
2024-05-24,1,fvg,,2329.3315000000002,2329.1904375448676,-0.04702081837755638,0.0033333333333333335,sl,0.0,False
2024-05-24,1,fvg,,2329.195,2329.42,0.07499999999996969,0.0033333333333333335,tp,12.0,False
2024-05-24,-1,ifvg,,2330.4515,2330.5515,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-05-24,-1,ifvg,,2330.328,2330.526075380914,-0.066025126971302,0.0033333333333333335,sl,0.0,False
2024-05-24,-1,ifvg,,2330.575,2330.35,0.07499999999996969,0.0033333333333333335,tp,10.0,False
2024-05-24,1,fvg,,2331.868,2332.5368334504565,0.22294448348551063,0.0033333333333333335,tp,60.0,False
2024-05-24,-1,ifvg,,2344.068,2344.088,-0.006666666666660603,0.0033333333333333335,inv,0.0,False
2024-05-24,-1,ifvg,,2343.9930000000004,2344.088,-0.03166666666659997,0.0033333333333333335,inv,0.0,False
2024-05-24,-1,ifvg,,2343.918,2344.088,-0.05666666666669092,0.0033333333333333335,inv,0.0,False
2024-05-24,1,inv,,2344.388,2344.138,-0.25,0.01,inv,26.0,True
2024-05-24,-1,ifvg,,2344.415,2343.869896907216,0.18170103092794912,0.0033333333333333335,tp,28.0,False
2024-05-24,-1,ifvg,,2344.158,2343.0677938144327,0.3634020618557467,0.0033333333333333335,tp,74.0,False
2024-05-24,-1,fvg,,2342.135,2342.7148319327734,-0.1932773109244105,0.0033333333333333335,sl,11.0,False
2024-05-24,-1,fvg,,2342.615,2342.9049159663864,-0.09663865546220525,0.0033333333333333335,sl,0.0,False
2024-05-24,1,ifvg,,2342.035,2342.015,-0.006666666666660603,0.0033333333333333335,inv,0.0,False
2024-05-24,1,ifvg,,2342.09,2342.015,-0.02500000000009095,0.0033333333333333335,inv,0.0,False
2024-05-24,1,ifvg,,2342.145,2342.015,-0.043333333333369715,0.0033333333333333335,inv,0.0,False
2024-05-24,-1,fvg,,2340.505,2341.106593625498,-0.20053120849934203,0.0033333333333333335,sl,104.0,False
2024-05-24,-1,fvg,,2341.125,2340.448207171315,0.22559760956164612,0.0033333333333333335,tp,46.0,False
2024-05-24,-1,fvg,,2334.968,2334.409729323308,0.1860902255639303,0.0033333333333333335,tp,60.0,False
2024-05-24,1,fvg,,2332.965,2333.523270676692,0.1860902255639303,0.0033333333333333335,tp,181.0,False
2024-05-24,1,fvg,,2332.8,2332.6759398496242,-0.04135338345865118,0.0033333333333333335,sl,28.0,False
2024-05-24,1,fvg,,2334.398,2333.9629717514126,-0.14500941619583804,0.0033333333333333335,sl,123.0,False
2024-05-24,1,fvg,,2334.108,2333.8904858757064,-0.07250470809791902,0.0033333333333333335,sl,1338.0,False
2024-05-24,1,fvg,,2333.628,2333.5280000000002,-0.03333333333330302,0.0033333333333333335,sl,18.0,False
2024-05-31,-1,ifvg,,2338.665,2338.836052631579,-0.0570175438597289,0.0033333333333333335,sl,0.0,False
2024-05-31,-1,ifvg,,2338.405,2338.747105263158,-0.11403508771930623,0.0033333333333333335,sl,0.0,False
2024-05-31,-1,ifvg,,2338.925,2339.025,-0.03333333333330302,0.0033333333333333335,sl,16.0,False
2024-05-31,-1,ifvg,,2342.435,2342.605,-0.05666666666669092,0.0033333333333333335,inv,9.0,False
2024-05-31,-1,ifvg,,2342.285,2342.605,-0.10666666666672125,0.0033333333333333335,inv,9.0,False
2024-05-31,-1,ifvg,,2342.565,2342.605,-0.013333333333321207,0.0033333333333333335,inv,3.0,False
2024-05-31,1,inv,,2342.525,2343.0650000000005,0.5400000000004184,0.01,tp,44.0,True
2024-05-31,1,ifvg,,2355.92,2355.807596899225,-0.03746770025842731,0.0033333333333333335,sl,1.0,False
2024-05-31,1,ifvg,,2356.065,2355.8401937984495,-0.07493540051685461,0.0033333333333333335,sl,1.0,False
2024-05-31,1,ifvg,,2355.795,2356.02,0.07499999999996969,0.0033333333333333335,tp,9.0,False
2024-05-31,1,ifvg,,2355.335,2355.202647058824,-0.04411764705870762,0.0033333333333333335,sl,0.0,False
2024-05-31,1,ifvg,,2355.465,2355.200294117647,-0.0882352941177184,0.0033333333333333335,sl,0.0,False
2024-05-31,1,ifvg,,2355.105,2355.005,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-05-31,-1,ifvg,,2348.675,2348.796212121212,-0.04040404040400366,0.0033333333333333335,sl,0.0,False
2024-05-31,-1,ifvg,,2348.515,2348.7574242424243,-0.0808080808081589,0.0033333333333333335,sl,0.0,False
2024-05-31,-1,ifvg,,2348.755,2348.4625,0.09750000000000607,0.0033333333333333335,tp,4.0,False
2024-05-31,-1,ifvg,,2344.125,2344.5038819875776,-0.1262939958592142,0.0033333333333333335,sl,0.0,False
2024-05-31,-1,ifvg,,2344.4300000000003,2344.619440993789,-0.06314699792953131,0.0033333333333333335,sl,2.0,False
2024-05-31,-1,ifvg,,2344.555,2344.6549999999997,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-05-31,-1,ifvg,,2345.575,2345.8497747747747,-0.091591591591623,0.0033333333333333335,sl,0.0,False
2024-05-31,-1,ifvg,,2344.965,2345.5145495495494,-0.18318318318309443,0.0033333333333333335,sl,0.0,False
2024-05-31,-1,fvg,,2342.855,2341.605,0.4166666666666667,0.0033333333333333335,tp,37.0,False
2024-05-31,-1,fvg,,2343.385,2343.662777777778,-0.09259259259260945,0.0033333333333333335,sl,2.0,False
2024-05-31,-1,ifvg,,2341.955,2342.055,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-05-31,-1,ifvg,,2341.685,2341.8603246753246,-0.058441558441548594,0.0033333333333333335,sl,0.0,False
2024-05-31,-1,ifvg,,2341.415,2341.7656493506493,-0.11688311688309719,0.0033333333333333335,sl,0.0,False
2024-05-31,-1,fvg,,2340.715,2340.9797058823533,-0.0882352941177184,0.0033333333333333335,sl,8.0,False
2024-05-31,-1,fvg,,2340.915,2341.0473529411765,-0.0441176470588592,0.0033333333333333335,sl,6.0,False
2024-05-31,-1,fvg,,2341.175,2340.9500000000003,0.07499999999996969,0.0033333333333333335,tp,5.0,False
2024-05-31,-1,fvg,,2337.765,2337.9208843771507,-0.051961459050289704,0.0033333333333333335,sl,1.0,False
2024-05-31,-1,fvg,,2337.615,2337.9267687543015,-0.10392291810057941,0.0033333333333333335,sl,1.0,False
2024-05-31,-1,fvg,,2337.855,2337.955,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-05-31,-1,fvg,,2335.285,2335.7948039215685,-0.16993464052287285,0.0033333333333333335,sl,39.0,False
2024-05-31,-1,fvg,,2335.825,2335.251470588235,0.1911764705882888,0.0033333333333333335,tp,22.0,False
2024-05-31,1,ifvg,,2331.715,2331.6150000000002,-0.03333333333330302,0.0033333333333333335,sl,1.0,False
2024-05-31,1,ifvg,,2331.665,2331.565,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-05-31,1,ifvg,,2331.634,2331.859,0.07499999999996969,0.0033333333333333335,tp,7.0,False
2024-05-31,-1,fvg,,2336.455,2336.555,-0.03333333333330302,0.0033333333333333335,sl,2.0,False
2024-05-31,-1,fvg,,2333.605,2332.8929357484617,0.23735475051277413,0.0033333333333333335,tp,41.0,False
2024-05-31,1,ifvg,,2329.535,2329.515,-0.006666666666660603,0.0033333333333333335,inv,0.0,False
2024-05-31,1,ifvg,,2329.9449999999997,2329.515,-0.14333333333327877,0.0033333333333333335,inv,0.0,False
2024-05-31,1,ifvg,,2330.355,2329.515,-0.28000000000004854,0.0033333333333333335,inv,0.0,False
2024-05-31,-1,inv,,2329.478,2328.002,1.4760000000001128,0.01,tp,131.0,True
2024-05-31,1,ifvg,,2326.905,2327.13,0.07499999999996969,0.0033333333333333335,tp,2.0,False
2024-05-31,1,ifvg,,2327.0150000000003,2327.2400000000002,0.07499999999996969,0.0033333333333333335,tp,2.0,False
2024-05-31,1,ifvg,,2327.125,2326.885,-0.07999999999992724,0.0033333333333333335,inv,14.0,False
2024-05-31,-1,ifvg,,2321.455,2321.5978571428573,-0.047619047619112585,0.0033333333333333335,sl,0.0,False
2024-05-31,-1,ifvg,,2321.255,2321.5407142857143,-0.09523809523807358,0.0033333333333333335,sl,0.0,False
2024-05-31,-1,ifvg,,2321.635,2321.735,-0.03333333333330302,0.0033333333333333335,sl,19.0,False
2024-05-31,-1,ifvg,,2328.075,2328.095,-0.006666666666660603,0.0033333333333333335,inv,0.0,False
2024-05-31,-1,ifvg,,2327.855,2328.095,-0.07999999999992724,0.0033333333333333335,inv,0.0,False
2024-05-31,-1,ifvg,,2327.635,2328.095,-0.15333333333319388,0.0033333333333333335,inv,0.0,False
2024-05-31,1,inv,,2328.148,2327.6150000000002,-0.5329999999999018,0.01,inv,72.0,True
2024-05-31,1,ifvg,,2329.205,2329.43,0.07499999999996969,0.0033333333333333335,tp,4.0,False
2024-05-31,1,ifvg,,2329.305,2329.1383333333333,-0.05555555555550503,0.0033333333333333335,sl,34.0,False
2024-05-31,1,ifvg,,2329.125,2329.35,0.07499999999996969,0.0033333333333333335,tp,114.0,False
2024-06-11,1,ifvg,,2298.688,2298.668,-0.006666666666660603,0.0033333333333333335,inv,0.0,False
2024-06-11,1,ifvg,,2298.8514999999998,2298.668,-0.06116666666654662,0.0033333333333333335,inv,0.0,False
2024-06-11,1,ifvg,,2299.015,2298.668,-0.1156666666665842,0.0033333333333333335,inv,0.0,False
2024-06-11,-1,inv,,2298.645,2299.035,-0.38999999999987267,0.01,inv,41.0,True
2024-06-11,-1,ifvg,,2302.3599999999997,2302.4783206106868,-0.03944020356235948,0.0033333333333333335,sl,0.0,False
2024-06-11,-1,ifvg,,2302.205,2302.441641221374,-0.07888040712471896,0.0033333333333333335,sl,0.0,False
2024-06-11,-1,ifvg,,2302.515,2302.29,0.07499999999996969,0.0033333333333333335,tp,8.0,False
2024-06-11,-1,fvg,,2302.645,2303.0800282485875,-0.14500941619583804,0.0033333333333333335,sl,278.0,False
2024-06-11,-1,fvg,,2302.834,2303.0515141242936,-0.07250470809791902,0.0033333333333333335,sl,0.0,False
2024-06-11,-1,fvg,,2303.385,2303.485,-0.03333333333330302,0.0033333333333333335,sl,2.0,False
2024-06-11,-1,ifvg,,2305.035,2305.1877777777777,-0.05092592592594277,0.0033333333333333335,sl,0.0,False
2024-06-11,-1,ifvg,,2304.815,2305.1205555555557,-0.10185185185188554,0.0033333333333333335,sl,0.0,False
2024-06-11,-1,ifvg,,2305.185,2305.285,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-11,-1,fvg,,2317.755,2317.241413043478,0.17119565217399213,0.0033333333333333335,tp,1.0,False
2024-06-11,-1,ifvg,,2316.955,2317.055,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-11,-1,ifvg,,2316.955,2317.055,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-11,-1,ifvg,,2316.955,2317.114663865546,-0.05322128851533611,0.0033333333333333335,sl,0.0,False
2024-06-11,-1,fvg,,2317.335,2316.3078260869565,0.3423913043478327,0.0033333333333333335,tp,20.0,False
2024-06-11,-1,ifvg,,2307.23,2307.33,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-11,-1,ifvg,,2307.165,2307.280044247788,-0.03834808259595472,0.0033333333333333335,sl,0.0,False
2024-06-11,-1,ifvg,,2307.295,2307.07,0.07499999999996969,0.0033333333333333335,tp,1.0,False
2024-06-11,-1,ifvg,,2306.045,2306.1521428571427,-0.03571428571422076,0.0033333333333333335,sl,0.0,False
2024-06-11,-1,ifvg,,2306.165,2305.94,0.07499999999996969,0.0033333333333333335,tp,5.0,False
2024-06-11,-1,ifvg,,2306.105,2305.88,0.07499999999996969,0.0033333333333333335,tp,8.0,False
2024-06-11,-1,ifvg,,2306.588,2306.688,-0.03333333333330302,0.0033333333333333335,sl,6.0,False
2024-06-11,-1,ifvg,,2306.495,2306.6546638655464,-0.05322128851548769,0.0033333333333333335,sl,6.0,False
2024-06-11,-1,ifvg,,2306.555,2306.6549999999997,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-11,1,ifvg,,2308.065,2308.045,-0.006666666666660603,0.0033333333333333335,inv,21.0,False
2024-06-11,1,ifvg,,2308.125,2308.045,-0.026666666666642413,0.0033333333333333335,inv,21.0,False
2024-06-11,1,ifvg,,2308.185,2308.045,-0.046666666666624224,0.0033333333333333335,inv,21.0,False
2024-06-11,-1,ifvg,,2309.25,2309.35,-0.03333333333330302,0.0033333333333333335,sl,1.0,False
2024-06-11,-1,ifvg,,2309.175,2309.3054347826087,-0.04347826086950591,0.0033333333333333335,sl,1.0,False
2024-06-11,-1,ifvg,,2309.325,2309.1,0.07499999999996969,0.0033333333333333335,tp,10.0,False
2024-06-11,-1,fvg,,2309.488,2309.977795918367,-0.16326530612241186,0.0033333333333333335,sl,396.0,False
2024-06-11,-1,fvg,,2309.935,2310.1798979591836,-0.08163265306120593,0.0033333333333333335,sl,254.0,False
2024-06-11,-1,fvg,,2310.448,2310.548,-0.03333333333330302,0.0033333333333333335,sl,36.0,False
2024-06-11,-1,ifvg,,2311.115,2311.1349999999998,-0.006666666666660603,0.0033333333333333335,inv,0.0,False
2024-06-11,-1,ifvg,,2311.01,2311.1349999999998,-0.041666666666515084,0.0033333333333333335,inv,0.0,False
2024-06-11,-1,ifvg,,2310.905,2311.1349999999998,-0.07666666666652115,0.0033333333333333335,inv,0.0,False
2024-06-11,-1,ifvg,,2312.388,2312.545,-0.05233333333338427,0.0033333333333333335,inv,10.0,False
2024-06-11,-1,ifvg,,2312.4565000000002,2312.545,-0.029499999999946642,0.0033333333333333335,inv,1.0,False
2024-06-11,-1,ifvg,,2312.525,2312.545,-0.006666666666660603,0.0033333333333333335,inv,0.0,False
2024-06-11,-1,fvg,,2313.518,2313.77005684368,-0.0840189478932795,0.0033333333333333335,sl,13.0,False
2024-06-11,-1,fvg,,2313.6865,2313.81252842184,-0.04200947394671554,0.0033333333333333335,sl,0.0,False
2024-06-11,-1,fvg,,2313.835,2313.935,-0.03333333333330302,0.0033333333333333335,sl,10.0,False
2024-06-11,-1,ifvg,,2314.248,2314.4649146436964,-0.07230488123210914,0.0033333333333333335,sl,0.0,False
2024-06-11,-1,ifvg,,2314.3865,2314.142471025842,0.08134299138600909,0.0033333333333333335,tp,10.0,False
2024-06-11,-1,ifvg,,2314.115,2314.2149999999997,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-11,-1,fvg,,2314.645,2315.0425903614455,-0.1325301204818364,0.0033333333333333335,sl,74.0,False
2024-06-11,-1,fvg,,2315.088,2315.008,0.026666666666793997,0.0033333333333333335,eod,240.0,False
2024-06-18,1,ifvg,,2308.77,2308.645,-0.04166666666666667,0.0033333333333333335,inv,4.0,False
2024-06-18,1,ifvg,,2308.875,2308.645,-0.07666666666667273,0.0033333333333333335,inv,4.0,False
2024-06-18,1,ifvg,,2308.665,2308.645,-0.006666666666660603,0.0033333333333333335,inv,0.0,False
2024-06-18,-1,fvg,,2308.055,2308.3142592592594,-0.08641975308652643,0.0033333333333333335,sl,16.0,False
2024-06-18,-1,fvg,,2308.23,2307.938333333333,0.0972222222223233,0.0033333333333333335,tp,30.0,False
2024-06-18,-1,fvg,,2308.368,2308.468,-0.03333333333330302,0.0033333333333333335,sl,9.0,False
2024-06-18,-1,ifvg,,2309.605,2309.3461504424777,0.08628318584078444,0.0033333333333333335,tp,5.0,False
2024-06-18,-1,ifvg,,2309.675,2309.755,-0.026666666666642413,0.0033333333333333335,inv,0.0,False
2024-06-18,-1,ifvg,,2309.67,2309.755,-0.02833333333334546,0.0033333333333333335,inv,0.0,False
2024-06-18,1,ifvg,,2315.405,2315.385,-0.006666666666660603,0.0033333333333333335,inv,0.0,False
2024-06-18,1,ifvg,,2315.905,2315.385,-0.1733333333333273,0.0033333333333333335,inv,0.0,False
2024-06-18,1,ifvg,,2316.405,2315.385,-0.339999999999994,0.0033333333333333335,inv,0.0,False
2024-06-18,1,ifvg,,2314.825,2314.385,-0.1466666666665333,0.0033333333333333335,inv,3.0,False
2024-06-18,1,ifvg,,2315.245,2314.385,-0.28666666666655755,0.0033333333333333335,inv,3.0,False
2024-06-18,1,ifvg,,2314.625,2314.385,-0.07999999999992724,0.0033333333333333335,inv,0.0,False
2024-06-18,-1,inv,,2314.714,2315.265,-0.5509999999999309,0.01,inv,11.0,True
2024-06-18,-1,inv,,2315.235,2316.425,-1.1900000000000546,0.01,inv,24.0,True
2024-06-18,-1,ifvg,,2318.575,2318.6843750000003,-0.036458333333484916,0.0033333333333333335,sl,0.0,False
2024-06-18,-1,ifvg,,2318.435,2318.65375,-0.07291666666666667,0.0033333333333333335,sl,0.0,False
2024-06-18,-1,ifvg,,2318.715,2318.815,-0.03333333333330302,0.0033333333333333335,sl,2.0,False
2024-06-18,1,ifvg,,2324.965,2324.785,-0.06000000000009702,0.0033333333333333335,inv,2.0,False
2024-06-18,1,ifvg,,2324.945,2324.785,-0.053333333333436414,0.0033333333333333335,inv,0.0,False
2024-06-18,1,ifvg,,2324.945,2324.785,-0.053333333333436414,0.0033333333333333335,inv,0.0,False
2024-06-18,1,ifvg,,2323.975,2323.795,-0.05999999999994544,0.0033333333333333335,inv,0.0,False
2024-06-18,1,ifvg,,2323.975,2323.795,-0.05999999999994544,0.0033333333333333335,inv,0.0,False
2024-06-18,1,ifvg,,2323.975,2323.795,-0.05999999999994544,0.0033333333333333335,inv,0.0,False
2024-06-18,1,ifvg,,2324.608,2324.312225352113,-0.09859154929578533,0.0033333333333333335,sl,0.0,False
2024-06-18,1,ifvg,,2324.398,2324.2501126760562,-0.04929577464796845,0.0033333333333333335,sl,5.0,False
2024-06-18,1,ifvg,,2324.235,2324.135,-0.03333333333330302,0.0033333333333333335,sl,2.0,False
2024-06-18,-1,fvg,,2325.195,2325.6102046783626,-0.13840155945414762,0.0033333333333333335,sl,22.0,False
2024-06-18,-1,fvg,,2325.565,2325.097894736842,0.1557017543859729,0.0033333333333333335,tp,7.0,False
2024-06-18,-1,fvg,,2325.915,2326.015,-0.03333333333330302,0.0033333333333333335,sl,9.0,False
2024-06-18,1,ifvg,,2330.8565,2330.7480426781517,-0.03615244061605457,0.0033333333333333335,sl,0.0,False
2024-06-18,1,ifvg,,2330.995,2330.7780853563036,-0.07230488123210914,0.0033333333333333335,sl,0.0,False
2024-06-18,1,ifvg,,2330.725,2330.625,-0.03333333333330302,0.0033333333333333335,sl,4.0,False
2024-06-18,-1,fvg,,2330.098,2329.5183786191533,0.19320712694889153,0.0033333333333333335,tp,118.0,False
2024-06-18,-1,fvg,,2330.258,2330.386804751299,-0.0429349170998042,0.0033333333333333335,sl,19.0,False
2024-06-18,-1,fvg,,2330.398,2330.498,-0.03333333333330302,0.0033333333333333335,sl,1.0,False
2024-06-18,1,ifvg,,2329.855,2329.750255147717,-0.03491495076104912,0.0033333333333333335,sl,1.0,False
2024-06-18,1,ifvg,,2329.818,2329.7180000000003,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-18,1,ifvg,,2329.818,2329.7180000000003,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-18,1,ifvg,,2329.493,2329.308,-0.06166666666664848,0.0033333333333333335,inv,6.0,False
2024-06-18,1,ifvg,,2329.658,2329.308,-0.11666666666663636,0.0033333333333333335,inv,6.0,False
2024-06-18,1,ifvg,,2329.408,2329.308,-0.03333333333330302,0.0033333333333333335,inv,0.0,False
2024-06-18,-1,inv,,2329.358,2328.764,0.5940000000000509,0.01,tp,25.0,True
2024-06-18,1,fvg,,2328.734,2328.4482857142857,-0.09523809523807358,0.0033333333333333335,sl,110.0,False
2024-06-18,1,fvg,,2328.5339999999997,2328.855428571428,0.10714285714281385,0.0033333333333333335,tp,534.0,False
2024-06-18,1,fvg,,2328.504,2328.404,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-24,-1,fvg,,2318.178,2318.4533623188404,-0.09178743961350241,0.0033333333333333335,sl,25.0,False
2024-06-24,-1,fvg,,2318.368,2318.5056811594204,-0.045893719806827,0.0033333333333333335,sl,11.0,False
2024-06-24,-1,fvg,,2318.448,2318.548,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-24,1,fvg,,2319.375,2320.1826923076924,0.26923076923079253,0.0033333333333333335,tp,150.0,False
2024-06-24,1,fvg,,2319.0950000000003,2318.915512820513,-0.059829059829098696,0.0033333333333333335,sl,6.0,False
2024-06-24,-1,ifvg,,2320.1215,2319.8706258741267,0.08362470862448391,0.0033333333333333335,tp,11.0,False
2024-06-24,-1,ifvg,,2319.978,2320.285,-0.10233333333326301,0.0033333333333333335,inv,37.0,False
2024-06-24,-1,ifvg,,2319.828,2320.285,-0.15233333333329332,0.0033333333333333335,inv,0.0,False
2024-06-24,-1,fvg,,2320.445,2320.82,-0.125,0.0033333333333333335,sl,204.0,False
2024-06-24,-1,fvg,,2320.745,2320.9325,-0.0625,0.0033333333333333335,sl,315.0,False
2024-06-24,-1,fvg,,2321.008,2320.783,0.07499999999996969,0.0033333333333333335,tp,26.0,False
2024-06-24,-1,ifvg,,2321.62,2321.83098265896,-0.0703275529866308,0.0033333333333333335,sl,0.0,False
2024-06-24,-1,ifvg,,2321.255,2321.676965317919,-0.14065510597295847,0.0033333333333333335,sl,0.0,False
2024-06-24,-1,ifvg,,2321.985,2322.085,-0.03333333333330302,0.0033333333333333335,sl,2.0,False
2024-06-24,1,fvg,,2324.075,2324.7292553191487,0.2180851063829626,0.0033333333333333335,tp,74.0,False
2024-06-24,1,ifvg,,2325.745,2326.3158955223876,0.1902985074625576,0.0033333333333333335,tp,129.0,False
2024-06-24,1,ifvg,,2325.575,2325.8604477611934,0.09514925373120302,0.0033333333333333335,tp,13.0,False
2024-06-24,1,ifvg,,2327.145,2327.045,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-24,1,ifvg,,2327.145,2327.045,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-24,1,ifvg,,2327.178,2327.076472596586,-0.03384246780463703,0.0033333333333333335,sl,0.0,False
2024-06-24,-1,ifvg,,2328.4449999999997,2328.5449999999996,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-24,-1,ifvg,,2328.345,2328.5116666666668,-0.05555555555565661,0.0033333333333333335,sl,0.0,False
2024-06-24,-1,ifvg,,2328.545,2328.645,-0.03333333333330302,0.0033333333333333335,sl,23.0,False
2024-06-24,1,ifvg,,2329.158,2329.402028974158,0.08134299138600909,0.0033333333333333335,tp,13.0,False
2024-06-24,1,ifvg,,2329.275,2328.978,-0.0990000000000085,0.0033333333333333335,inv,113.0,False
2024-06-24,1,ifvg,,2329.045,2328.978,-0.02233333333333576,0.0033333333333333335,inv,0.0,False
2024-06-24,1,ifvg,,2330.525,2330.2459805335257,-0.09300648882481255,0.0033333333333333335,sl,0.0,False
2024-06-24,1,ifvg,,2330.3315000000002,2330.191990266763,-0.04650324441248207,0.0033333333333333335,sl,2.0,False
2024-06-24,1,ifvg,,2330.145,2330.37,0.07499999999996969,0.0033333333333333335,tp,15.0,False
2024-06-24,-1,ifvg,,2334.083,2333.858,0.07499999999996969,0.0033333333333333335,tp,34.0,False
2024-06-24,-1,ifvg,,2333.998,2333.6710769230767,0.1089743589744406,0.0033333333333333335,tp,38.0,False
2024-06-24,-1,ifvg,,2331.308,2331.581783587509,-0.09126119583637167,0.0033333333333333335,sl,1.0,False
2024-06-24,-1,ifvg,,2331.4965,2331.6333917937545,-0.04563059791811005,0.0033333333333333335,sl,3.0,False
2024-06-24,-1,ifvg,,2331.605,2331.705,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-24,1,fvg,,2333.444,2333.291947112039,-0.050684295986987614,0.0033333333333333335,sl,0.0,False
2024-06-24,1,fvg,,2333.555,2333.250894224078,-0.10136859197397523,0.0033333333333333335,sl,719.0,False
2024-06-24,1,fvg,,2333.175,2333.0750000000003,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-24,1,ifvg,,2333.175,2333.0750000000003,-0.03333333333330302,0.0033333333333333335,sl,120.0,False
2024-06-24,1,ifvg,,2333.134,2333.034,-0.03333333333330302,0.0033333333333333335,sl,118.0,False
2024-06-24,1,ifvg,,2333.068,2332.9680000000003,-0.03333333333330302,0.0033333333333333335,sl,101.0,False
2024-06-24,1,ifvg,,2330.725,2330.705,-0.006666666666660603,0.0033333333333333335,inv,0.0,False
2024-06-24,1,ifvg,,2330.875,2330.705,-0.05666666666669092,0.0033333333333333335,inv,0.0,False
2024-06-24,1,ifvg,,2331.025,2330.705,-0.10666666666672125,0.0033333333333333335,inv,0.0,False
2024-06-24,-1,inv,,2330.705,2331.045,-0.3400000000001455,0.01,inv,229.0,True
2024-06-25,-1,fvg,,2335.995,2336.341405228758,-0.1154684095860527,0.0033333333333333335,sl,36.0,False
2024-06-25,-1,fvg,,2336.328,2335.938294117647,0.12990196078438507,0.0033333333333333335,tp,33.0,False
2024-06-25,1,ifvg,,2335.8729999999996,2335.7729999999997,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-25,1,ifvg,,2335.988,2335.8010081300813,-0.06233062330617638,0.0033333333333333335,sl,0.0,False
2024-06-25,1,ifvg,,2335.758,2335.658,-0.03333333333330302,0.0033333333333333335,sl,8.0,False
2024-06-25,-1,ifvg,,2335.638,2335.765,-0.04233333333331757,0.0033333333333333335,inv,23.0,False
2024-06-25,-1,ifvg,,2335.598,2335.765,-0.05566666666663878,0.0033333333333333335,inv,0.0,False
2024-06-25,-1,ifvg,,2335.598,2335.765,-0.05566666666663878,0.0033333333333333335,inv,0.0,False
2024-06-25,-1,ifvg,,2333.498,2333.598,-0.03333333333330302,0.0033333333333333335,sl,12.0,False
2024-06-25,-1,ifvg,,2333.428,2333.571101970865,-0.047700656955081897,0.0033333333333333335,sl,12.0,False
2024-06-25,-1,ifvg,,2333.535,2333.6349999999998,-0.03333333333330302,0.0033333333333333335,sl,6.0,False
2024-06-25,1,fvg,,2330.965,2330.8171126760562,-0.04929577464796845,0.0033333333333333335,sl,11.0,False
2024-06-25,1,fvg,,2331.085,2330.7892253521127,-0.09859154929578533,0.0033333333333333335,sl,28.0,False
2024-06-25,1,fvg,,2330.894,2330.794,-0.03333333333330302,0.0033333333333333335,sl,0.0,False
2024-06-25,1,ifvg,,2328.288,2328.135,-0.050999999999930885,0.0033333333333333335,inv,0.0,False
2024-06-25,1,ifvg,,2328.288,2328.135,-0.050999999999930885,0.0033333333333333335,inv,0.0,False
2024-06-25,1,ifvg,,2328.308,2328.135,-0.05766666666659148,0.0033333333333333335,inv,0.0,False
2024-06-25,-1,ifvg,,2329.4764999999998,2329.6185901932713,-0.04736339775718079,0.0033333333333333335,sl,0.0,False
2024-06-25,-1,ifvg,,2329.278,2329.5621803865424,-0.09472679551421001,0.0033333333333333335,sl,0.0,False
2024-06-25,-1,ifvg,,2329.675,2329.4500000000003,0.07499999999996969,0.0033333333333333335,tp,2.0,False
