config,day,n_trades,pnl_total,ev_per_trade,n_sniper_submitted,n_sniper_triggered,n_sniper_cancelled,n_sniper_expired,error,split
SNIPER_8,2024-02-22,3,3.6090000000006057,1.203000000000202,20,3,9,8,,train
SNIPER_8,2024-02-23,2,0.7190000000000509,0.35950000000002547,21,2,10,9,,train
SNIPER_8,2024-02-26,1,-0.08000000000015461,-0.08000000000015461,11,1,7,3,,train
SNIPER_8,2024-02-27,2,2.605999999999767,1.3029999999998836,15,2,8,5,,train
SNIPER_8,2024-02-28,0,0.0,0.0,9,0,5,4,,train
SNIPER_8,2024-02-29,0,0.0,0.0,17,0,12,5,,train
SNIPER_8,2024-03-01,5,7.69100000000185,1.53820000000037,25,5,7,13,,train
SNIPER_8,2024-03-04,3,3.8559999999993124,1.285333333333104,13,3,3,7,,train
SNIPER_8,2024-03-05,5,5.266000000000531,1.0532000000001063,18,5,4,9,,train
SNIPER_8,2024-03-06,11,13.959000000003925,1.269000000000357,27,11,11,5,,train
SNIPER_8,2024-03-07,1,-0.41000000000030923,-0.41000000000030923,8,1,4,3,,train
SNIPER_8,2024-03-08,4,-2.2100000000000364,-0.5525000000000091,23,4,11,7,,train
SNIPER_8,2024-03-11,2,-1.2199999999998,-0.6099999999999,6,2,1,2,,train
SNIPER_8,2024-03-12,7,-4.300000000000182,-0.6142857142857403,30,7,12,10,,train
SNIPER_8,2024-03-13,2,2.1969999999978427,1.0984999999989213,20,2,8,10,,train
SNIPER_8,2024-03-14,2,4.189999999998236,2.094999999999118,22,2,13,7,,train
SNIPER_8,2024-03-15,1,-0.46000000000003644,-0.46000000000003644,10,1,2,7,,train
SNIPER_8,2024-03-18,1,-0.543999999999869,-0.543999999999869,14,1,9,4,,train
SNIPER_8,2024-03-19,2,-0.6599999999998545,-0.32999999999992724,13,2,4,7,,train
SNIPER_8,2024-03-20,5,-1.819999999999709,-0.3639999999999418,25,5,12,8,,train
SNIPER_8,2024-03-21,7,1.8290000000001783,0.26128571428573977,25,7,8,10,,train
SNIPER_8,2024-03-22,6,8.432000000002972,1.4053333333338287,19,6,7,6,,train
SNIPER_8,2024-03-25,3,3.362999999999829,1.120999999999943,14,3,2,9,,train
SNIPER_8,2024-03-26,7,7.238999999999578,1.0341428571427969,26,7,9,10,,train
SNIPER_8,2024-03-27,1,-0.44000000000005457,-0.44000000000005457,14,1,9,3,,train
SNIPER_8,2024-03-28,4,1.532999999999447,0.38324999999986176,23,4,7,11,,train
SNIPER_8,2024-04-01,8,21.03000000000111,2.6287500000001387,26,8,9,9,,train
SNIPER_8,2024-04-02,1,3.7599999999983993,3.7599999999983993,25,1,14,8,,train
SNIPER_8,2024-04-03,8,5.391000000000531,0.6738750000000664,19,8,5,6,,train
SNIPER_8,2024-04-04,3,7.880000000000109,2.626666666666703,11,3,1,7,,train
SNIPER_8,2024-04-05,4,18.64300000000003,4.660750000000007,24,4,8,10,,train
SNIPER_8,2024-04-08,8,-4.660000000000309,-0.5825000000000387,27,8,8,10,,train
SNIPER_8,2024-04-09,6,-2.3900000000003274,-0.3983333333333879,14,6,7,1,,train
SNIPER_8,2024-04-10,3,8.16000000000031,2.7200000000001032,16,3,1,11,,train
SNIPER_8,2024-04-11,9,2.8710000000037326,0.31900000000041473,21,9,4,8,,train
SNIPER_8,2024-04-12,11,13.450999999999567,1.2228181818181425,27,11,10,5,,train
SNIPER_8,2024-04-15,2,6.540999999998803,3.2704999999994016,17,2,2,12,,train
SNIPER_8,2024-04-16,4,-1.8669999999997344,-0.4667499999999336,14,4,3,7,,train
SNIPER_8,2024-04-17,6,-2.3229999999998654,-0.38716666666664423,21,6,10,4,,train
SNIPER_8,2024-04-18,5,3.7289999999998145,0.7457999999999629,19,5,9,4,,train
SNIPER_8,2024-04-19,11,19.573000000000775,1.7793636363637069,26,11,10,4,,train
SNIPER_8,2024-04-22,5,1.1969999999978427,0.23939999999956854,32,5,14,13,,train
SNIPER_8,2024-04-23,5,-2.3530000000005202,-0.47060000000010405,27,5,12,10,,train
SNIPER_8,2024-04-24,1,-0.5,-0.5,11,1,4,6,,train
SNIPER_8,2024-04-25,6,5.003000000000157,0.8338333333333595,21,6,10,5,,train
SNIPER_8,2024-04-26,4,-2.0299999999997453,-0.5074999999999363,19,4,9,6,,train
SNIPER_8,2024-04-29,6,9.597000000000207,1.5995000000000346,18,6,6,6,,train
SNIPER_8,2024-04-30,9,5.648999999998978,0.6276666666665531,35,9,11,15,,train
SNIPER_8,2024-05-01,15,15.149000000007163,1.009933333333811,34,15,9,10,,train
SNIPER_8,2024-05-02,6,1.4090000000014697,0.23483333333357828,29,6,11,12,,train
SNIPER_8,2024-05-03,7,28.199000000003252,4.028428571429036,19,7,4,8,,train
SNIPER_8,2024-05-06,5,-2.687000000000353,-0.5374000000000706,21,5,6,10,,train
SNIPER_8,2024-05-07,8,7.390000000002601,0.9237500000003251,16,8,5,3,,train
SNIPER_8,2024-05-08,1,-0.2699999999999818,-0.2699999999999818,10,1,7,2,,train
SNIPER_8,2024-05-09,3,2.265999999999167,0.7553333333330556,31,3,18,10,,train
SNIPER_8,2024-05-10,7,3.9299999999961983,0.5614285714280284,29,7,10,10,,train
SNIPER_8,2024-05-13,4,2.3070000000011532,0.5767500000002883,31,4,18,9,,train
SNIPER_8,2024-05-14,8,2.6560000000031323,0.33200000000039154,26,8,15,3,,train
SNIPER_8,2024-05-15,6,0.5549999999998363,0.09249999999997272,16,6,4,6,,train
SNIPER_8,2024-05-16,4,-1.9500000000002728,-0.4875000000000682,18,4,8,6,,train
SNIPER_8,2024-05-17,8,16.179000000002816,2.022375000000352,30,8,16,6,,train
SNIPER_8,2024-05-20,9,10.81200000000399,1.2013333333337768,21,9,3,9,,train
SNIPER_8,2024-05-21,6,9.222999999997228,1.5371666666662047,19,6,5,8,,train
SNIPER_8,2024-05-22,5,8.829999999996744,1.7659999999993488,27,5,12,9,,train
SNIPER_8,2024-05-23,12,3.748999999998887,0.3124166666665739,33,12,10,10,,train
SNIPER_8,2024-05-24,2,-0.5,-0.25,14,2,3,9,,train
SNIPER_8,2024-05-27,5,2.1260000000002037,0.42520000000004077,22,5,12,5,,train
SNIPER_8,2024-05-28,6,3.4700000000020736,0.578333333333679,22,6,9,7,,train
SNIPER_8,2024-05-29,3,0.2899999999999636,0.09666666666665454,24,3,10,11,,train
SNIPER_8,2024-05-30,7,-2.4189999999994143,-0.3455714285713449,23,7,14,2,,train
SNIPER_8,2024-05-31,10,12.647000000004027,1.2647000000004027,21,10,4,7,,train
SNIPER_8,2024-06-03,7,1.0360000000014224,0.14800000000020322,23,7,9,7,,train
SNIPER_8,2024-06-04,3,-1.0099999999997635,-0.33666666666658784,23,3,10,10,,train
SNIPER_8,2024-06-05,11,20.173000000002048,1.833909090909277,16,11,3,2,,train
SNIPER_8,2024-06-06,7,-2.4719999999997526,-0.3531428571428218,27,7,14,6,,train
SNIPER_8,2024-06-07,8,4.217000000004191,0.5271250000005239,42,8,16,17,,train
SNIPER_8,2024-06-10,6,0.9960000000010041,0.16600000000016735,21,6,5,10,,train
SNIPER_8,2024-06-11,3,2.760000000000673,0.9200000000002243,17,3,9,4,,train
SNIPER_8,2024-06-12,4,3.6480000000001382,0.9120000000000346,26,4,12,9,,train
SNIPER_8,2024-06-13,6,-2.244000000000142,-0.37400000000002365,18,6,8,3,,train
SNIPER_8,2024-06-14,2,3.3869999999997162,1.6934999999998581,25,2,12,11,,train
SNIPER_8,2024-06-17,1,-0.25,-0.25,14,1,7,6,,train
SNIPER_8,2024-06-18,4,-1.0400000000004184,-0.2600000000001046,15,4,7,4,,train
SNIPER_8,2024-06-19,0,0.0,0.0,5,0,3,2,,train
SNIPER_8,2024-06-20,5,2.39299999999821,0.47859999999964203,26,5,14,7,,train
SNIPER_8,2024-06-21,10,31.733999999999014,3.1733999999999014,21,10,5,6,,train
SNIPER_8,2024-06-24,5,8.078999999999724,1.6157999999999446,16,5,6,5,,train
SNIPER_8,2024-06-25,3,-1.2100000000004911,-0.403333333333497,21,3,12,5,,train
SNIPER_8,2024-06-26,4,-2.269999999999527,-0.5674999999998818,20,4,12,4,,train
SNIPER_8,2024-06-27,6,2.620000000002165,0.4366666666670275,26,6,11,9,,train
SNIPER_8,2024-06-28,1,3.1759999999994766,3.1759999999994766,16,1,9,5,,train
SNIPER_8,2024-07-01,1,-0.27300000000013824,-0.27300000000013824,17,1,7,9,,train
SNIPER_8,2024-07-02,2,2.092999999998028,1.046499999999014,11,2,7,1,,train
SNIPER_8,2024-07-03,8,8.061000000004697,1.007625000000587,38,8,13,17,,train
SNIPER_8,2024-07-04,2,2.689999999999145,1.3449999999995725,11,2,5,3,,train
SNIPER_8,2024-07-05,12,4.992263565891335,0.4160219638242779,27,9,14,3,,train
SNIPER_8,2024-07-08,4,3.9639999999985776,0.9909999999996444,30,4,12,13,,train
SNIPER_8,2024-07-09,5,5.183999999999742,1.0367999999999484,15,5,7,3,,train
SNIPER_8,2024-07-10,3,-1.2840000000001055,-0.4280000000000352,15,3,7,5,,train
SNIPER_8,2024-07-11,4,4.79899999999725,1.1997499999993124,25,4,14,6,,train
SNIPER_8,2024-07-12,9,10.983999999998105,1.220444444444234,24,9,7,8,,train
SNIPER_8,2024-07-15,6,8.399999999999636,1.3999999999999393,30,6,15,9,,train
SNIPER_8,2024-07-16,6,-2.411999999999807,-0.4019999999999679,31,6,9,15,,train
SNIPER_8,2024-07-17,8,1.7290000000002692,0.21612500000003365,20,8,4,8,,train
SNIPER_8,2024-07-18,3,3.7330000000001746,1.2443333333333915,21,3,5,11,,train
SNIPER_8,2024-07-19,9,11.69300000000203,1.2992222222224479,31,9,11,10,,train
SNIPER_8,2024-07-22,2,-0.819999999999709,-0.4099999999998545,20,2,9,8,,train
SNIPER_8,2024-07-23,4,7.862000000001899,1.9655000000004748,19,4,9,5,,train
SNIPER_8,2024-07-24,3,7.010000000000673,2.336666666666891,24,3,9,11,,train
SNIPER_8,2024-07-25,6,-2.4029999999997926,-0.40049999999996544,25,6,6,13,,train
SNIPER_8,2024-07-26,5,-0.18399999999974176,-0.03679999999994835,25,5,9,10,,train
SNIPER_8,2024-07-29,6,9.635999999994965,1.6059999999991608,27,6,11,10,,train
SNIPER_8,2024-07-30,2,-0.6700000000000728,-0.3350000000000364,19,2,8,9,,train
SNIPER_8,2024-07-31,7,0.3059999999991305,0.043714285714161506,28,7,13,7,,train
SNIPER_8,2024-08-01,4,-1.7630000000003747,-0.4407500000000937,17,4,6,7,,train
SNIPER_8,2024-08-02,5,-3.4099999999998545,-0.6819999999999709,18,5,4,8,,train
SNIPER_8,2024-08-05,14,1.8729999999991376,0.1337857142856527,43,14,14,14,,train
SNIPER_8,2024-08-06,9,-5.236000000000331,-0.5817777777778146,19,9,8,2,,train
SNIPER_8,2024-08-07,6,9.6670000000031,1.6111666666671833,17,6,7,4,,train
SNIPER_8,2024-08-08,8,6.6460000000001855,0.8307500000000232,28,8,11,9,,train
SNIPER_8,2024-08-09,7,-2.2140000000003965,-0.31628571428577096,21,7,7,6,,train
SNIPER_8,2024-08-12,6,10.163999999994303,1.6939999999990505,37,6,10,21,,train
SNIPER_8,2024-08-13,5,7.281000000001313,1.4562000000002626,14,5,6,3,,train
SNIPER_8,2024-08-14,7,9.257000000003245,1.322428571429035,28,7,15,6,,train
SNIPER_8,2024-08-15,3,3.357000000000426,1.119000000000142,18,3,6,7,,train
SNIPER_8,2024-08-16,7,6.118999999994685,0.8741428571420978,35,7,15,12,,train
SNIPER_8,2024-08-19,3,1.9659999999998945,0.6553333333332981,16,3,8,4,,train
SNIPER_8,2024-08-20,7,0.9000000000023647,0.12857142857176637,17,7,5,3,,train
SNIPER_8,2024-08-21,7,2.2869999999988977,0.32671428571412825,15,7,3,5,,train
SNIPER_8,2024-08-22,4,6.873000000001866,1.7182500000004666,20,4,6,10,,train
SNIPER_8,2024-08-23,6,8.672999999997955,1.4454999999996592,26,6,8,10,,train
SNIPER_8,2024-08-26,4,3.199999999998454,0.7999999999996135,12,4,4,4,,train
SNIPER_8,2024-08-27,2,8.429999999999382,4.214999999999691,22,2,13,5,,train
SNIPER_8,2024-08-28,3,-1.0729999999998654,-0.3576666666666218,20,3,9,7,,train
SNIPER_8,2024-08-29,3,1.8100000000013097,0.6033333333337699,11,3,4,4,,train
SNIPER_8,2024-08-30,7,6.358000000002903,0.908285714286129,24,7,8,8,,train
SNIPER_8,2024-09-02,2,3.4529999999999745,1.7264999999999873,15,2,9,4,,train
SNIPER_8,2024-09-03,4,8.159000000005108,2.039750000001277,31,4,17,9,,train
SNIPER_8,2024-09-04,3,2.827000000000226,0.9423333333334086,12,3,4,5,,train
SNIPER_8,2024-09-05,5,8.678999999999178,1.7357999999998355,23,5,12,6,,train
SNIPER_8,2024-09-06,6,21.845999999995,3.640999999999167,18,6,8,4,,train
SNIPER_8,2024-09-09,3,2.62000000000171,0.8733333333339033,14,3,8,3,,train
SNIPER_8,2024-09-10,6,1.1720000000013897,0.19533333333356495,13,6,2,4,,train
SNIPER_8,2024-09-11,5,-2.42699999999968,-0.485399999999936,22,5,11,6,,train
SNIPER_8,2024-09-12,10,1.3960000000029138,0.13960000000029138,32,10,9,12,,train
SNIPER_8,2024-09-13,5,9.464999999994689,1.8929999999989378,17,5,3,6,,train
SNIPER_8,2024-09-16,1,-0.3400000000001455,-0.3400000000001455,5,1,2,2,,train
SNIPER_8,2024-09-17,4,2.5069999999996075,0.6267499999999019,27,4,15,7,,train
SNIPER_8,2024-09-18,4,6.379999999997835,1.5949999999994589,14,4,3,6,,train
SNIPER_8,2024-09-19,6,9.404999999997926,1.5674999999996544,25,6,10,9,,train
SNIPER_8,2024-09-20,8,-0.10299999999870138,-0.012874999999837673,31,8,13,9,,train
SNIPER_8,2024-09-23,3,3.3619999999973516,1.1206666666657839,19,3,9,7,,train
SNIPER_8,2024-09-24,4,-2.4430000000006658,-0.6107500000001664,23,4,8,10,,train
SNIPER_8,2024-09-25,3,-1.050000000000182,-0.35000000000006065,16,3,7,6,,train
SNIPER_8,2024-09-26,6,6.749999999998181,1.124999999999697,25,6,11,8,,train
SNIPER_8,2024-09-27,6,11.535000000002128,1.9225000000003547,26,6,9,8,,train
SNIPER_8,2024-09-30,4,6.5330000000021755,1.6332500000005439,34,4,14,16,,train
SNIPER_8,2024-10-01,5,7.670999999997093,1.5341999999994187,24,5,10,9,,train
SNIPER_8,2024-10-02,1,6.479999999999563,6.479999999999563,16,1,9,5,,train
SNIPER_8,2024-10-03,2,-1.3429999999998472,-0.6714999999999236,18,2,9,4,,train
SNIPER_8,2024-10-04,6,6.223000000000411,1.0371666666667352,20,6,6,7,,train
SNIPER_8,2024-10-07,2,4.980000000000928,2.490000000000464,14,2,5,6,,train
SNIPER_8,2024-10-08,8,2.21100000000024,0.27637500000003,29,8,9,12,,train
SNIPER_8,2024-10-09,3,-1.0970000000002074,-0.3656666666667358,18,3,10,5,,train
SNIPER_8,2024-10-10,3,0.03999999999996362,0.013333333333321207,14,3,5,5,,train
SNIPER_8,2024-10-11,7,23.36500000000069,3.3378571428572417,31,7,14,9,,train
SNIPER_8,2024-10-14,3,-1.3600000000001273,-0.4533333333333758,20,3,13,3,,train
SNIPER_8,2024-10-15,8,3.7160000000053515,0.46450000000066893,22,8,6,7,,train
SNIPER_8,2024-10-16,6,6.600000000001728,1.100000000000288,18,6,7,5,,train
SNIPER_8,2024-10-17,2,5.824000000000524,2.912000000000262,15,2,6,7,,train
SNIPER_8,2024-10-18,9,-0.12999999999738066,-0.014444444444153406,25,9,11,5,,train
SNIPER_8,2024-10-21,8,5.280999999999494,0.6601249999999368,18,8,7,3,,train
SNIPER_8,2024-10-22,4,3.2690000000011423,0.8172500000002856,22,4,13,4,,train
SNIPER_8,2024-10-23,8,15.350999999997384,1.918874999999673,34,8,14,11,,train
SNIPER_8,2024-10-24,2,-1.1169999999992797,-0.5584999999996398,16,2,10,4,,train
SNIPER_8,2024-10-25,5,4.831000000000131,0.9662000000000261,24,5,7,11,,train
SNIPER_8,2024-10-28,3,-1.2469999999998436,-0.4156666666666145,24,3,14,6,,train
SNIPER_8,2024-10-29,9,10.807999999999993,1.200888888888888,25,9,7,8,,train
SNIPER_8,2024-10-30,2,-0.5799999999999272,-0.2899999999999636,15,2,6,7,,train
SNIPER_8,2024-10-31,8,0.5983333333336607,0.07479166666670758,30,5,10,15,,train
SNIPER_8,2024-11-01,3,6.630000000000109,2.2100000000000364,18,4,7,6,,train
SNIPER_8,2024-11-04,3,2.3589999999999236,0.7863333333333079,12,3,5,4,,train
SNIPER_8,2024-11-05,2,2.51299999999992,1.25649999999996,12,2,4,5,,train
SNIPER_8,2024-11-06,9,15.508999999998196,1.7232222222220217,37,9,8,19,,train
SNIPER_8,2024-11-07,9,0.8669999999979154,0.09633333333310172,34,9,7,17,,train
SNIPER_8,2024-11-08,5,7.905999999996766,1.5811999999993531,19,5,5,9,,train
SNIPER_8,2024-11-11,9,24.49599999999782,2.7217777777775356,30,9,10,10,,train
SNIPER_8,2024-11-12,4,6.680000000002565,1.6700000000006412,22,4,8,8,,train
SNIPER_8,2024-11-13,6,-1.5569999999993342,-0.25949999999988904,18,6,4,7,,train
SNIPER_8,2024-11-14,4,19.57400000000098,4.893500000000245,24,4,13,7,,train
SNIPER_8,2024-11-15,2,0.33999999999969077,0.16999999999984539,13,2,5,6,,train
SNIPER_8,2024-11-18,6,7.012999999998101,1.1688333333330168,21,6,6,9,,train
SNIPER_8,2024-11-19,6,7.4330000000004475,1.2388333333334078,24,6,8,9,,train
SNIPER_8,2024-11-20,7,10.439000000002125,1.4912857142860179,24,7,8,9,,train
SNIPER_8,2024-11-21,4,4.640000000001692,1.160000000000423,16,4,6,6,,train
SNIPER_8,2024-11-22,8,11.341000000005351,1.417625000000669,34,8,14,8,,train
SNIPER_8,2024-11-25,12,2.086000000002059,0.17383333333350492,43,12,13,15,,train
SNIPER_8,2024-11-26,5,7.118999999997413,1.4237999999994826,17,5,4,7,,train
SNIPER_8,2024-11-27,4,1.2800000000002,0.32000000000005,20,4,6,10,,train
SNIPER_8,2024-11-28,7,5.6790000000014516,0.8112857142859217,29,7,15,6,,train
SNIPER_8,2024-11-29,4,1.670000000001437,0.41750000000035925,13,4,5,3,,train
SNIPER_8,2024-12-02,4,-1.5399999999999636,-0.3849999999999909,26,4,13,9,,train
SNIPER_8,2024-12-03,6,1.6970000000014804,0.2828333333335801,14,6,5,2,,train
SNIPER_8,2024-12-04,9,2.214999999997872,0.24611111111087464,16,9,4,1,,train
SNIPER_8,2024-12-05,6,0.04699999999957072,0.007833333333261786,21,6,2,12,,train
SNIPER_8,2024-12-06,11,-0.9510000000000219,-0.08645454545454745,26,11,8,6,,train
SNIPER_8,2024-12-09,6,4.033000000001267,0.6721666666668779,37,6,15,15,,train
SNIPER_8,2024-12-10,8,11.380000000001473,1.4225000000001842,26,8,10,8,,train
SNIPER_8,2024-12-11,7,3.609000000002652,0.5155714285718075,25,7,9,8,,train
SNIPER_8,2024-12-12,6,23.005999999997584,3.8343333333329306,25,6,12,7,,train
SNIPER_8,2024-12-13,8,6.741999999998825,0.8427499999998531,37,8,17,12,,train
SNIPER_8,2024-12-16,4,-1.830000000000382,-0.4575000000000955,17,4,9,4,,train
SNIPER_8,2024-12-17,5,5.359999999998763,1.0719999999997527,24,5,13,5,,train
SNIPER_8,2024-12-18,7,-0.6769999999987703,-0.09671428571411003,25,7,13,5,,train
SNIPER_8,2024-12-19,9,1.4886042115338876,0.16540046794820973,20,6,7,6,,train
SNIPER_8,2024-12-20,5,4.649000000002616,0.9298000000005231,25,5,8,11,,train
SNIPER_8,2024-12-23,9,4.119999999999436,0.4577777777777151,28,9,12,7,,train
SNIPER_8,2024-12-24,2,3.7970000000000255,1.8985000000000127,11,2,7,0,,train
SNIPER_8,2024-12-26,6,0.5990000000019791,0.09983333333366318,20,6,10,3,,train
SNIPER_8,2024-12-27,4,12.847000000000207,3.211750000000052,16,4,8,3,,train
SNIPER_8,2024-12-30,7,3.993000000002667,0.5704285714289524,25,7,14,4,,train
SNIPER_8,2024-12-31,4,2.6239999999997963,0.6559999999999491,14,4,3,7,,train
SNIPER_8,2025-01-02,4,5.634000000000924,1.408500000000231,19,4,6,8,,train
SNIPER_8,2025-01-03,5,0.9300000000016553,0.18600000000033107,22,5,10,7,,train
SNIPER_8,2025-01-06,5,-2.7289999999993597,-0.5457999999998719,16,5,6,4,,train
SNIPER_8,2025-01-07,8,6.406999999999698,0.8008749999999623,27,8,11,7,,train
SNIPER_8,2025-01-08,5,0.6870000000008076,0.13740000000016153,12,5,3,4,,train
SNIPER_8,2025-01-09,1,-0.33999999999969077,-0.33999999999969077,20,1,13,6,,train
SNIPER_8,2025-01-10,7,2.306485875707191,0.32949798224388444,19,4,8,7,,train
SNIPER_8,2025-01-13,9,3.372000000000753,0.37466666666675036,28,9,10,8,,train
SNIPER_8,2025-01-14,2,2.276999999999589,1.1384999999997945,11,2,6,1,,train
SNIPER_8,2025-01-15,10,10.28340765577438,1.028340765577438,20,7,3,10,,train
SNIPER_8,2025-01-16,7,-2.8969999999994798,-0.41385714285706854,31,7,12,11,,train
SNIPER_8,2025-01-17,3,2.409999999998945,0.8033333333329816,17,3,8,4,,train
SNIPER_8,2025-01-20,6,-0.14399999999977814,-0.023999999999963023,17,6,8,3,,train
SNIPER_8,2025-01-21,13,14.15699999999515,1.088999999999627,34,13,15,6,,train
SNIPER_8,2025-01-22,5,1.4509999999982028,0.2901999999996406,17,5,6,6,,train
SNIPER_8,2025-01-23,4,-1.7210000000000036,-0.4302500000000009,19,4,8,6,,train
SNIPER_8,2025-01-24,4,-1.989999999999327,-0.49749999999983174,20,4,11,5,,train
SNIPER_8,2025-01-27,3,9.2400000000016,3.0800000000005334,28,3,16,9,,train
SNIPER_8,2025-01-28,7,1.6399999999998727,0.23428571428569608,22,7,9,6,,train
SNIPER_8,2025-01-29,4,3.0200000000004366,0.7550000000001091,18,4,10,4,,train
SNIPER_8,2025-01-30,11,1.5700000000006185,0.14272727272732896,28,8,12,8,,train
SNIPER_8,2025-01-31,4,6.592999999998483,1.6482499999996207,20,4,11,4,,train
SNIPER_8,2025-02-03,10,0.7029999999999745,0.07029999999999745,43,10,23,10,,train
SNIPER_8,2025-02-04,7,2.3870000000024447,0.34100000000034925,29,7,16,6,,train
SNIPER_8,2025-02-05,6,0.4500000000007276,0.07500000000012126,25,6,5,12,,train
SNIPER_8,2025-02-06,11,2.356999999999971,0.21427272727272462,26,11,9,5,,train
SNIPER_8,2025-02-07,4,-1.9470000000001164,-0.4867500000000291,15,4,6,4,,train
SNIPER_8,2025-02-10,8,14.637000000000171,1.8296250000000214,30,8,8,13,,train
SNIPER_8,2025-02-11,10,7.598999999997432,0.7598999999997431,37,10,14,12,,train
SNIPER_8,2025-02-12,8,3.08600000000024,0.38575000000003,23,8,8,6,,train
SNIPER_8,2025-02-13,4,1.6899999999995998,0.42249999999989996,20,4,13,3,,train
SNIPER_8,2025-02-14,14,-2.0060000000007676,-0.1432857142857691,35,14,12,8,,train
SNIPER_8,2025-02-17,2,2.890000000002147,1.4450000000010734,9,2,3,4,,train
SNIPER_8,2025-02-18,5,4.630999999999403,0.9261999999998807,38,5,22,11,,train
SNIPER_8,2025-02-19,6,3.0391666666664605,0.5065277777777434,16,3,6,7,,train
SNIPER_8,2025-02-20,8,16.20899999999756,2.026124999999695,24,8,11,4,,train
SNIPER_8,2025-02-21,2,-0.8700000000003456,-0.4350000000001728,15,2,6,6,,train
SNIPER_8,2025-02-24,8,6.323000000002139,0.7903750000002674,24,8,10,5,,train
SNIPER_8,2025-02-25,12,5.435999999999694,0.45299999999997453,39,12,15,11,,train
SNIPER_8,2025-02-26,8,-4.23299999999972,-0.529124999999965,22,8,7,5,,train
SNIPER_8,2025-02-27,7,4.618999999999232,0.6598571428570332,26,7,9,10,,train
SNIPER_8,2025-02-28,6,-3.1200000000003456,-0.5200000000000576,22,6,5,11,,train
SNIPER_8,2025-03-03,11,8.133000000002085,0.7393636363638258,24,11,6,7,,train
SNIPER_8,2025-03-04,9,21.71999999999798,2.413333333333109,26,9,10,7,,train
SNIPER_8,2025-03-05,9,2.668999999998051,0.29655555555533897,19,9,6,4,,train
SNIPER_8,2025-03-06,8,26.030000000002474,3.2537500000003092,20,8,8,3,,train
SNIPER_8,2025-03-07,3,-5.20299999999952,-1.7343333333331732,21,3,12,6,,train
SNIPER_8,2025-03-10,5,9.906999999998789,1.9813999999997578,24,5,10,9,,train
SNIPER_8,2025-03-11,5,1.0570000000002442,0.21140000000004883,17,5,6,6,,train
SNIPER_8,2025-03-12,2,-0.6199999999998909,-0.30999999999994543,16,2,7,6,,train
SNIPER_8,2025-03-13,7,2.8510000000023865,0.4072857142860552,21,7,5,9,,train
SNIPER_8,2025-03-14,3,7.612999999999829,2.5376666666666097,15,3,5,4,,train
SNIPER_8,2025-03-17,2,-1.6530000000002474,-0.8265000000001237,11,2,5,4,,train
SNIPER_8,2025-03-18,7,10.126000000001113,1.4465714285715876,34,7,17,10,,train
SNIPER_8,2025-03-19,5,1.1330000000007203,0.22660000000014408,19,5,9,4,,train
SNIPER_8,2025-03-20,2,-1.1300000000001091,-0.5650000000000546,26,2,11,13,,train
SNIPER_8,2025-03-21,2,-0.7399999999997817,-0.36999999999989086,20,2,14,4,,train
SNIPER_8,2025-03-24,3,1.1030000000005202,0.36766666666684006,19,3,9,7,,train
SNIPER_8,2025-03-25,6,14.289999999999964,2.3816666666666606,19,6,5,8,,train
SNIPER_8,2025-03-26,1,-0.18999999999959982,-0.18999999999959982,18,1,10,6,,train
SNIPER_8,2025-03-27,9,-4.029999999999291,-0.44777777777769895,21,9,6,6,,train
SNIPER_8,2025-03-28,10,5.2729999999996835,0.5272999999999683,21,10,6,5,,train
SNIPER_8,2025-03-31,7,-3.604000000000269,-0.5148571428571813,23,7,10,5,,train
SNIPER_8,2025-04-01,11,18.741000000001804,1.7037272727274368,20,11,3,4,,train
SNIPER_8,2025-04-02,9,-7.15099999999984,-0.7945555555555378,25,9,10,5,,train
SNIPER_8,2025-04-03,16,15.15599999999631,0.9472499999997693,32,16,7,7,,train
SNIPER_8,2025-04-04,16,6.639000000001944,0.4149375000001215,30,16,4,10,,train
SNIPER_8,2025-04-07,16,11.983999999997195,0.7489999999998247,34,16,7,8,,train
SNIPER_8,2025-04-08,10,11.72999999999729,1.172999999999729,21,10,5,5,,train
SNIPER_8,2025-04-09,17,47.08499999999822,2.769705882352836,31,17,3,10,,train
SNIPER_8,2025-04-10,14,15.00200000000359,1.071571428571685,32,14,7,11,,train
SNIPER_8,2025-04-11,12,20.25599999999804,1.6879999999998365,23,12,3,7,,train
SNIPER_8,2025-04-14,4,-2.7100000000000364,-0.6775000000000091,16,4,5,7,,train
SNIPER_8,2025-04-15,4,8.989999999998417,2.2474999999996044,16,4,3,9,,train
SNIPER_8,2025-04-16,17,23.710000000000946,1.3947058823529968,42,17,15,10,,train
SNIPER_8,2025-04-17,15,38.00985507246954,2.533990338164636,26,12,10,4,,train
SNIPER_8,2025-04-21,17,2.759999999998854,0.16235294117640317,40,17,7,13,,train
SNIPER_8,2025-04-22,19,5.430000000000747,0.28578947368424984,40,19,8,13,,train
SNIPER_8,2025-04-23,20,64.76000000000158,3.238000000000079,35,20,6,8,,train
SNIPER_8,2025-04-24,8,20.179999999997108,2.5224999999996385,25,8,5,11,,train
SNIPER_8,2025-04-25,13,0.3000000000010914,0.023076923077007032,30,13,2,13,,train
SNIPER_8,2025-04-28,14,20.200000000002092,1.4428571428572923,31,14,5,12,,train
SNIPER_8,2025-04-29,11,9.769999999997253,0.8881818181815685,23,11,7,5,,train
