config,day,n_trades,pnl_total,ev_per_trade
TP21,2024-05-08,1,-0.2699999999999818,-0.2699999999999818
TP21,2024-05-14,8,-2.7840000000001055,-0.3480000000000132
TP21,2024-05-20,9,32.11900000001151,3.5687777777790566
TP21,2024-05-24,2,-0.5,-0.25
TP21,2024-06-03,7,5.976000000002841,0.8537142857146917
TP21,2024-06-12,4,11.48700000000099,2.8717500000002474
TP21,2024-06-18,4,-1.0400000000004184,-0.2600000000001046
TP21,2024-06-25,3,-1.2100000000004911,-0.403333333333497
TP21,2024-06-26,4,-2.269999999999527,-0.5674999999998818
TP21,2024-06-27,6,3.3130000000005566,0.5521666666667594
TP21,2024-07-01,1,-0.27300000000013824,-0.27300000000013824
TP21,2024-07-18,3,10.844000000000506,3.6146666666668352
TP21,2024-07-19,9,29.46400000000449,3.2737777777782764
TP21,2024-07-31,7,5.115999999997712,0.7308571428568159
TP21,2024-08-14,7,14.630000000000564,2.0900000000000807
TP21,2024-08-20,7,1.9960000000000946,0.28514285714287063
TP21,2024-09-05,5,10.70300000000043,2.1406000000000858
TP21,2024-09-12,10,4.067000000000917,0.40670000000009165
TP21,2024-10-21,8,6.770999999997002,0.8463749999996253
TP21,2024-10-24,2,-1.1169999999992797,-0.5584999999996398
TP21,2024-11-05,2,2.51299999999992,1.25649999999996
TP21,2024-12-06,11,-1.4300000000007458,-0.1300000000000678
TP21,2025-01-30,11,-4.389999999999873,-0.3990909090908975
TP21,2025-02-20,8,31.956999999997606,3.9946249999997008
TP21,2025-02-28,6,-3.1200000000003456,-0.5200000000000576
TP21,2025-03-25,6,13.000000000004093,2.1666666666673486
TP21,2025-04-10,14,44.77200000000903,3.1980000000006448
TP21,2025-04-21,17,20.049999999997908,1.1794117647057594
TP21,2025-05-15,17,45.23600000000033,2.6609411764706077
TP21,2025-06-16,14,-5.334999999999582,-0.3810714285713987
TP21,2025-06-18,10,36.42000000000053,3.6420000000000528
TP21,2025-07-08,11,4.01600000000235,0.36509090909112274
TP21,2025-07-25,10,13.9699999999998,1.39699999999998
TP21,2025-08-07,12,4.068999999999505,0.3390833333332921
TP21,2025-09-10,5,-3.163000000000011,-0.6326000000000022
TP21,2025-12-11,18,20.080999999995583,1.1156111111108657
TP21,2025-12-16,8,8.409999999997126,1.0512499999996407
TP21,2025-12-29,24,58.89900000000944,2.4541250000003934
TP21,2026-02-16,6,-4.8160000000016225,-0.8026666666669371
TP21,2026-02-27,14,29.87499999999909,2.1339285714285063
TP21,2026-03-03,28,-20.694000000001324,-0.7390714285714759
TP21,2026-03-10,22,52.943800995032085,2.4065364088650947
TP21,2026-04-16,13,-2.312000000003536,-0.17784615384642585
TP21,2026-04-17,14,33.343000000004395,2.381642857143171
TP21,2026-05-08,11,5.645333333319589,0.5132121212108717
TP21,2026-05-14,7,-4.324000000004162,-0.6177142857148803
TP21,2026-05-18,9,-7.890000000002146,-0.8766666666669052
TP21,2026-06-26,18,-13.216999999998734,-0.7342777777777074
TP22,2024-01-23,0,0.0,0.0
TP22,2024-02-07,2,2.400000000000091,1.2000000000000455
TP22,2024-02-08,1,-0.5499999999999545,-0.5499999999999545
TP22,2024-02-23,2,0.7190000000000509,0.35950000000002547
TP22,2024-03-08,4,-2.2100000000000364,-0.5525000000000091
TP22,2024-03-13,2,6.676999999993768,3.338499999996884
TP22,2024-04-11,9,8.835000000009131,0.9816666666676812
TP22,2024-05-06,5,-2.687000000000353,-0.5374000000000706
TP22,2024-05-08,1,-0.2699999999999818,-0.2699999999999818
TP22,2024-05-14,8,-2.7840000000001055,-0.3480000000000132
TP22,2024-05-20,9,33.75800000001209,3.7508888888902323
TP22,2024-05-24,2,-0.5,-0.25
TP22,2024-06-03,7,6.35600000000295,0.9080000000004215
TP22,2024-06-12,4,12.090000000001055,3.0225000000002638
TP22,2024-06-18,4,-1.0400000000004184,-0.2600000000001046
TP22,2024-06-25,3,-1.2100000000004911,-0.403333333333497
TP22,2024-06-26,4,-2.269999999999527,-0.5674999999998818
TP22,2024-06-27,6,3.3130000000005566,0.5521666666667594
TP22,2024-07-01,1,-0.27300000000013824,-0.27300000000013824
TP22,2024-07-18,3,11.391000000000531,3.797000000000177
TP22,2024-07-19,9,30.83100000000468,3.4256666666671864
TP22,2024-07-31,7,5.485999999997603,0.7837142857139432
TP22,2024-08-14,7,14.630000000000564,2.0900000000000807
TP22,2024-08-20,7,1.9960000000000946,0.28514285714287063
TP22,2024-09-05,5,10.70300000000043,2.1406000000000858
TP22,2024-09-12,10,4.391000000000986,0.4391000000000986
TP22,2024-10-21,8,7.160999999996875,0.8951249999996094
TP22,2024-10-24,2,-1.1169999999992797,-0.5584999999996398
TP22,2024-11-05,2,2.51299999999992,1.25649999999996
TP22,2024-12-06,11,-1.4300000000007458,-0.1300000000000678
TP22,2025-01-30,11,-4.389999999999873,-0.3990909090908975
TP22,2025-02-20,8,32.79099999999744,4.09887499999968
TP22,2025-02-28,6,-3.1200000000003456,-0.5200000000000576
TP22,2025-03-25,6,13.550000000004275,2.2583333333340456
TP22,2025-04-10,14,47.06200000000945,3.3615714285721032
TP22,2025-04-21,17,21.379999999997835,1.257647058823402
TP22,2025-05-15,17,47.71600000000035,2.806823529411785
TP22,2025-06-16,14,-5.334999999999582,-0.3810714285713987
TP22,2025-06-18,10,38.35300000000052,3.835300000000052
TP22,2025-07-08,11,4.396000000002459,0.3996363636365872
TP22,2025-07-25,10,14.82699999999977,1.482699999999977
TP22,2025-08-07,12,4.608999999999469,0.3840833333332891
TP22,2025-09-10,5,-3.163000000000011,-0.6326000000000022
TP22,2025-12-11,18,21.630999999995765,1.201722222221987
TP22,2025-12-16,8,8.409999999997126,1.0512499999996407
TP22,2025-12-29,24,61.836000000010245,2.576500000000427
TP22,2026-02-16,6,-4.8160000000016225,-0.8026666666669371
TP22,2026-02-27,14,31.674999999999272,2.262499999999948
TP22,2026-03-03,28,-20.20100000000093,-0.721464285714319
TP22,2026-03-10,22,54.47380099503274,2.4760818634105792
TP22,2026-04-16,13,-2.312000000003536,-0.17784615384642585
TP22,2026-04-17,14,35.283000000004904,2.520214285714636
TP22,2026-05-08,11,6.205333333319079,0.5641212121199163
TP22,2026-05-14,7,-4.324000000004162,-0.6177142857148803
TP22,2026-05-18,9,-7.890000000002146,-0.8766666666669052
TP22,2026-06-26,18,-13.216999999998734,-0.7342777777777074
TP23,2024-01-23,0,0.0,0.0
TP23,2024-02-07,2,2.400000000000091,1.2000000000000455
TP23,2024-02-08,1,-0.5499999999999545,-0.5499999999999545
TP23,2024-02-23,2,0.7190000000000509,0.35950000000002547
TP23,2024-03-08,4,-2.2100000000000364,-0.5525000000000091
TP23,2024-03-13,2,6.996999999993478,3.498499999996739
TP23,2024-04-11,9,9.261000000009517,1.0290000000010575
TP23,2024-05-06,5,-2.687000000000353,-0.5374000000000706
TP23,2024-05-08,1,-0.2699999999999818,-0.2699999999999818
TP23,2024-05-14,8,-2.7840000000001055,-0.3480000000000132
TP23,2024-05-20,9,23.969000000005053,2.6632222222227835
TP23,2024-05-24,2,-0.5,-0.25
TP23,2024-06-03,7,6.7360000000030595,0.9622857142861514
TP23,2024-06-12,4,12.693000000001119,3.1732500000002797
TP23,2024-06-18,4,-1.0400000000004184,-0.2600000000001046
TP23,2024-06-25,3,-1.2100000000004911,-0.403333333333497
TP23,2024-06-26,4,-2.269999999999527,-0.5674999999998818
TP23,2024-06-27,6,3.3130000000005566,0.5521666666667594
TP23,2024-07-01,1,-0.27300000000013824,-0.27300000000013824
TP23,2024-07-18,3,11.938000000000557,3.979333333333519
TP23,2024-07-19,9,32.19800000000487,3.5775555555560965
TP23,2024-07-31,7,5.855999999997493,0.8365714285710705
TP23,2024-08-14,7,14.630000000000564,2.0900000000000807
TP23,2024-08-20,7,1.9960000000000946,0.28514285714287063
TP23,2024-09-05,5,10.70300000000043,2.1406000000000858
TP23,2024-09-12,10,4.715000000001054,0.4715000000001054
TP23,2024-10-21,8,-1.8190000000004147,-0.22737500000005184
TP23,2024-10-24,2,-1.1169999999992797,-0.5584999999996398
TP23,2024-11-05,2,2.51299999999992,1.25649999999996
TP23,2024-12-06,11,-1.4300000000007458,-0.1300000000000678
TP23,2025-01-30,11,-4.389999999999873,-0.3990909090908975
TP23,2025-02-20,8,33.62499999999727,4.203124999999659
TP23,2025-02-28,6,-3.1200000000003456,-0.5200000000000576
TP23,2025-03-25,6,14.100000000004457,2.3500000000007426
TP23,2025-04-10,14,49.352000000009866,3.5251428571435617
TP23,2025-04-21,17,22.709999999997763,1.3358823529410448
TP23,2025-05-15,17,50.19600000000037,2.9527058823529626
TP23,2025-06-16,14,-5.334999999999582,-0.3810714285713987
TP23,2025-06-18,10,26.446000000002186,2.6446000000002186
TP23,2025-07-08,11,4.776000000002568,0.43418181818205165
TP23,2025-07-25,10,4.786000000000513,0.4786000000000513
TP23,2025-08-07,12,5.1489999999994325,0.429083333333286
TP23,2025-09-10,5,-3.163000000000011,-0.6326000000000022
TP23,2025-12-11,18,23.180999999995947,1.2878333333331082
TP23,2025-12-16,8,8.409999999997126,1.0512499999996407
TP23,2025-12-29,24,20.463000000002467,0.8526250000001028
TP23,2026-02-16,6,-4.8160000000016225,-0.8026666666669371
TP23,2026-02-27,14,15.20499999999447,1.0860714285710336
TP23,2026-03-03,28,-19.70800000000054,-0.703857142857162
TP23,2026-03-10,22,56.003800995033394,2.5456273179560633
TP23,2026-04-16,13,-2.312000000003536,-0.17784615384642585
TP23,2026-04-17,14,37.22300000000541,2.658785714286101
TP23,2026-05-08,11,6.765333333318572,0.6150303030289611
TP23,2026-05-14,7,-4.324000000004162,-0.6177142857148803
TP23,2026-05-18,9,-7.890000000002146,-0.8766666666669052
TP23,2026-06-26,18,-13.216999999998734,-0.7342777777777074
TP24,2024-01-23,0,0.0,0.0
TP24,2024-02-07,2,2.400000000000091,1.2000000000000455
TP24,2024-02-08,1,-0.5499999999999545,-0.5499999999999545
TP24,2024-02-23,2,0.7190000000000509,0.35950000000002547
TP24,2024-03-08,4,-2.2100000000000364,-0.5525000000000091
TP24,2024-03-13,2,7.316999999993186,3.658499999996593
TP24,2024-04-11,9,9.687000000009903,1.0763333333344336
TP24,2024-05-06,5,-2.687000000000353,-0.5374000000000706
TP24,2024-05-08,1,-0.2699999999999818,-0.2699999999999818
TP24,2024-05-14,8,-2.7840000000001055,-0.3480000000000132
TP24,2024-05-20,9,24.8720000000053,2.7635555555561444
TP24,2024-05-24,2,-0.5,-0.25
TP24,2024-06-03,7,7.116000000003169,1.0165714285718812
TP24,2024-06-12,4,13.296000000001186,3.3240000000002965
TP24,2024-06-18,4,-1.0400000000004184,-0.2600000000001046
TP24,2024-06-25,3,-1.2100000000004911,-0.403333333333497
TP24,2024-06-26,4,-2.269999999999527,-0.5674999999998818
TP24,2024-06-27,6,3.3130000000005566,0.5521666666667594
TP24,2024-07-01,1,-0.27300000000013824,-0.27300000000013824
TP24,2024-07-18,3,12.485000000000582,4.161666666666861
TP24,2024-07-19,9,33.56500000000506,3.729444444445006
TP24,2024-07-31,7,6.225999999997384,0.8894285714281978
TP24,2024-08-14,7,14.630000000000564,2.0900000000000807
TP24,2024-08-20,7,1.9960000000000946,0.28514285714287063
TP24,2024-09-05,5,10.70300000000043,2.1406000000000858
TP24,2024-09-12,10,5.039000000001124,0.5039000000001124
TP24,2024-10-21,8,-1.8190000000004147,-0.22737500000005184
TP24,2024-10-24,2,-1.1169999999992797,-0.5584999999996398
TP24,2024-11-05,2,2.51299999999992,1.25649999999996
TP24,2024-12-06,11,-1.4300000000007458,-0.1300000000000678
TP24,2025-01-30,11,-4.389999999999873,-0.3990909090908975
TP24,2025-02-20,8,34.458999999997104,4.307374999999638
TP24,2025-02-28,6,-3.1200000000003456,-0.5200000000000576
TP24,2025-03-25,6,14.65000000000464,2.44166666666744
TP24,2025-04-10,14,51.642000000010285,3.68871428571502
TP24,2025-04-21,17,24.03999999999769,1.4141176470586876
TP24,2025-05-15,17,52.676000000000386,3.0985882352941405
TP24,2025-06-16,14,-5.334999999999582,-0.3810714285713987
TP24,2025-06-18,10,27.02900000000227,2.702900000000227
TP24,2025-07-08,11,5.1560000000026776,0.46872727272751613
TP24,2025-07-25,10,4.786000000000513,0.4786000000000513
TP24,2025-08-07,12,5.688999999999396,0.474083333333283
TP24,2025-09-10,5,-3.163000000000011,-0.6326000000000022
TP24,2025-12-11,18,24.73099999999613,1.3739444444442295
TP24,2025-12-16,8,8.409999999997126,1.0512499999996407
TP24,2025-12-29,24,21.550000000002914,0.897916666666788
TP24,2026-02-16,6,-4.8160000000016225,-0.8026666666669371
TP24,2026-02-27,14,16.244999999994434,1.1603571428567452
TP24,2026-03-03,28,-19.215000000000146,-0.6862500000000052
TP24,2026-03-10,22,57.53380099503405,2.615172772501548
TP24,2026-04-16,13,-2.312000000003536,-0.17784615384642585
TP24,2026-04-17,14,39.16300000000592,2.797357142857566
TP24,2026-05-08,11,7.325333333318061,0.6659393939380055
TP24,2026-05-14,7,-4.324000000004162,-0.6177142857148803
TP24,2026-05-18,9,-7.890000000002146,-0.8766666666669052
TP24,2026-06-26,18,-13.216999999998734,-0.7342777777777074
TP25,2024-01-23,0,0.0,0.0
TP25,2024-02-07,2,2.400000000000091,1.2000000000000455
TP25,2024-02-08,1,-0.5499999999999545,-0.5499999999999545
TP25,2024-02-23,2,0.7190000000000509,0.35950000000002547
TP25,2024-03-08,4,-2.2100000000000364,-0.5525000000000091
TP25,2024-03-13,2,7.636999999992895,3.8184999999964475
TP25,2024-04-11,9,10.113000000010288,1.12366666666781
TP25,2024-05-06,5,-2.687000000000353,-0.5374000000000706
TP25,2024-05-08,1,-0.2699999999999818,-0.2699999999999818
TP25,2024-05-14,8,-2.7840000000001055,-0.3480000000000132
TP25,2024-05-20,9,25.775000000005548,2.8638888888895053
TP25,2024-05-24,2,-0.5,-0.25
TP25,2024-06-03,7,7.496000000003278,1.070857142857611
TP25,2024-06-12,4,13.899000000001251,3.474750000000313
TP25,2024-06-18,4,-1.0400000000004184,-0.2600000000001046
TP25,2024-06-25,3,-1.2100000000004911,-0.403333333333497
TP25,2024-06-26,4,-2.269999999999527,-0.5674999999998818
TP25,2024-06-27,6,3.3130000000005566,0.5521666666667594
TP25,2024-07-01,1,-0.27300000000013824,-0.27300000000013824
TP25,2024-07-18,3,13.032000000000608,4.344000000000203
TP25,2024-07-19,9,34.932000000005246,3.881333333333916
TP25,2024-07-31,7,6.595999999997275,0.942285714285325
TP25,2024-08-14,7,14.630000000000564,2.0900000000000807
TP25,2024-08-20,7,1.9960000000000946,0.28514285714287063
TP25,2024-09-05,5,10.70300000000043,2.1406000000000858
TP25,2024-09-12,10,5.363000000001193,0.5363000000001193
TP25,2024-10-21,8,-1.8190000000004147,-0.22737500000005184
TP25,2024-10-24,2,-1.1169999999992797,-0.5584999999996398
TP25,2024-11-05,2,2.51299999999992,1.25649999999996
TP25,2024-12-06,11,-1.4300000000007458,-0.1300000000000678
TP25,2025-01-30,11,-4.389999999999873,-0.3990909090908975
TP25,2025-02-20,8,33.015000000002146,4.126875000000268
TP25,2025-02-28,6,-3.1200000000003456,-0.5200000000000576
TP25,2025-03-25,6,15.20000000000482,2.5333333333341366
TP25,2025-04-10,14,53.9320000000107,3.8522857142864786
TP25,2025-04-21,17,25.369999999997617,1.4923529411763303
TP25,2025-05-15,17,55.156000000000404,3.244470588235318
TP25,2025-06-16,14,-5.334999999999582,-0.3810714285713987
TP25,2025-06-18,10,27.612000000002354,2.7612000000002355
TP25,2025-07-08,11,5.536000000002787,0.5032727272729806
TP25,2025-07-25,10,4.786000000000513,0.4786000000000513
TP25,2025-08-07,12,6.22899999999936,0.5190833333332799
TP25,2025-09-10,5,-3.163000000000011,-0.6326000000000022
TP25,2025-12-11,18,26.28099999999631,1.4600555555553507
TP25,2025-12-16,8,8.409999999997126,1.0512499999996407
TP25,2025-12-29,24,22.637000000003354,0.9432083333334731
TP25,2026-02-16,6,-4.8160000000016225,-0.8026666666669371
TP25,2026-02-27,14,17.284999999994398,1.234642857142457
TP25,2026-03-03,28,-18.721999999999753,-0.6686428571428483
TP25,2026-03-10,22,59.063800995034704,2.684718227047032
TP25,2026-04-16,13,-2.312000000003536,-0.17784615384642585
TP25,2026-04-17,14,41.10300000000643,2.935928571429031
TP25,2026-05-08,11,7.8853333333175515,0.7168484848470501
TP25,2026-05-14,7,-4.324000000004162,-0.6177142857148803
TP25,2026-05-18,9,-7.890000000002146,-0.8766666666669052
TP25,2026-06-26,18,-13.216999999998734,-0.7342777777777074
